,Period,Close,High,Low,Open,Volume,Prev Close,Weekday,p_change,TR,atr14,atr21,ma_short,ma_long,SMA_short,SMA_long,prev_ma_short,prev_ma_long,golden_cross,death_cross,ma_diff,ma_ratio,volatility,future_return_1d,score
46,2022-08-06,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885.0,23289.314453125,5,0.014174510484470335,365.283203125,892.3630022321429,1016.1735491071429,22941.23515625,22912.75537109375,23266.1998046875,,23011.819140625,22803.65859375,False,False,28.479785156250728,1.0012429664043017,365.283203125,0.00934666249864433,55.0
47,2022-08-07,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043.0,22961.279296875,6,-0.009248795324442697,464.453125,877.8837890625,999.1255580357143,22980.78984375,22947.2654296875,23199.4001953125,,22941.23515625,22912.75537109375,False,False,33.5244140625,1.001460932857783,464.453125,0.027338569782579824,64.0
48,2022-08-08,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847.0,23175.890625,0,-0.0271773869688011,1027.798828125,859.3352399553571,959.7974330357143,23173.385546875,22968.26806640625,23199.885546875,,22980.78984375,22947.2654296875,False,False,205.11748046875073,1.00893047224439,1027.142578125,-0.02709709734425871,36.0
49,2022-08-09,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219.0,23809.486328125,1,0.02717873465731806,916.615234375,883.0302734375,908.9906994047619,23280.0578125,22964.89736328125,23150.6966796875,,23173.385546875,22968.26806640625,False,False,315.1604492187507,1.0137235731661776,916.615234375,0.03381598398870974,67.0
50,2022-08-10,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722.0,23164.318359375,2,-0.03387935852425636,1355.89453125,843.0425502232143,917.0395275297619,23411.7234375,23004.048046875,23211.7712890625,,23280.0578125,22964.89736328125,False,False,407.67539062500146,1.0177218978935485,1355.89453125,0.00041284726535174837,50.0
51,2022-08-11,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580.0,23947.642578125,3,-0.000383475078564681,921.6328125,809.7159598214286,915.3470982142857,23610.9734375,23066.1755859375,23276.104296875,21790.8828125,23411.7234375,23004.048046875,False,False,544.7978515625,1.0236189068071884,921.6328125,0.018586602023192896,59.0
52,2022-08-12,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688.0,23957.529296875,4,-0.018600469848251536,755.30078125,805.55078125,900.4322916666666,23856.358984375,23163.042578125,23418.5744140625,21857.221640625,23610.9734375,23066.1755859375,False,False,693.31640625,1.0299320093166329,755.30078125,0.0008708010561344132,50.0
53,2022-08-13,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289.0,24402.818359375,5,-0.0008966761432760895,513.935546875,771.3981584821429,878.5101376488095,23979.275390625,23253.78779296875,23576.33046875,21921.0698828125,23856.358984375,23163.042578125,False,False,725.4875976562507,1.0311986848815924,513.935546875,-0.004288162539464826,48.0
54,2022-08-14,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555.0,24424.068359375,6,0.0044914815117147655,768.654296875,765.8777901785714,883.3430989583334,24210.278515625,23401.66943359375,23745.1681640625,21977.4098046875,23979.275390625,23253.78779296875,False,False,808.6090820312493,1.0345534785168133,768.654296875,-0.0074986152269698614,46.0
55,2022-08-15,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685.0,24319.333984375,0,0.007457084897266705,1295.814453125,817.4366629464286,883.7400483630952,24248.14453125,23546.53037109375,23829.933984375,22039.603359375,24210.278515625,23401.66943359375,False,False,701.6141601562485,1.0297969233300532,1295.814453125,-0.010510085263708991,45.0
56,2022-08-16,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646.0,24136.97265625,1,0.010065668861781285,494.916015625,802.4337332589286,879.455822172619,24233.296875,23594.16748046875,23922.13515625,22102.559609375,24248.14453125,23546.53037109375,False,False,639.12939453125,1.0270884486625909,494.916015625,-0.022915307961199664,39.0
57,2022-08-17,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076.0,23883.291015625,2,0.022834518420110386,1163.705078125,826.2116350446429,843.6454613095239,24019.9328125,23568.773046875,23938.1458984375,22163.666875,24233.296875,23594.16748046875,False,False,451.1597656249978,1.0191422678103652,1163.705078125,-0.005281958173694059,47.0
58,2022-08-18,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147.0,23335.998046875,3,0.005496789620481361,386.23046875,802.9203404017857,795.932384672619,23777.666796875,23539.1783203125,23878.47109375,22225.841171875,24019.9328125,23568.773046875,False,False,238.48847656249927,1.0101315548621637,386.23046875,-0.10059931398792521,0.0
59,2022-08-19,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260.0,23212.73828125,4,0.10062156211548869,2344.46484375,912.478515625,868.830078125,23089.310546875,23400.24560546875,23649.79453125,22247.6976953125,23777.666796875,23539.1783203125,False,True,-310.93505859375,0.9867123164501708,2344.46484375,0.01381904364801198,57.0
60,2022-08-20,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000.0,20877.552734375,5,-0.014047859551347701,494.076171875,921.6780133928571,845.115978422619,22495.128125,23291.70380859375,23371.636328125,22285.6315625,23089.310546875,23400.24560546875,False,False,-796.57568359375,0.9658000251875157,494.076171875,0.017389185203353356,59.0
61,2022-08-21,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723.0,21166.060546875,6,-0.017661700473900928,565.6484375,928.90625,831.768787202381,22025.294140625,23202.69990234375,23129.2955078125,22331.4688671875,22495.128125,23291.70380859375,False,False,-1177.40576171875,0.9492556570280937,565.6484375,-0.0062790066999411365,47.0
62,2022-08-22,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758.0,21534.12109375,0,0.006156325195986361,594.9375,897.9875837053571,832.7662760416666,21637.876171875,23123.739453125,22828.9044921875,22373.5055078125,22025.294140625,23202.69990234375,False,False,-1485.86328125,0.9357429500422261,592.279296875,0.006036741981122905,53.0
63,2022-08-23,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659.0,21398.908203125,1,-0.005936297466491624,691.064453125,881.8768136160714,832.104724702381,21300.94609375,23057.81845703125,22539.3064453125,22399.44203125,21637.876171875,23123.739453125,False,False,-1756.8723632812507,0.92380578559263,691.064453125,-0.006181150878380996,47.0
64,2022-08-24,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368.0,21528.087890625,2,0.00610576829292082,588.0703125,827.0322265625,820.5454799107143,21404.439453125,22996.02158203125,22246.875,22423.5401171875,21300.94609375,23057.81845703125,False,False,-1591.5821289062515,0.930788805218817,588.0703125,0.00962302302759203,55.0
65,2022-08-25,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593.0,21395.01953125,3,-0.009602285823829987,427.1953125,791.7152622767857,806.9686569940476,21491.408203125,22911.60107421875,21993.2681640625,22444.59328125,21404.439453125,22996.02158203125,False,False,-1420.19287109375,0.938014245862031,427.1953125,-0.06207539958496023,19.0
66,2022-08-26,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564.0,21600.904296875,4,0.061866136767404684,1605.42578125,852.4384765625,844.8151041666666,21236.587890625,22776.5380859375,21630.941015625,22417.0419140625,21491.408203125,22911.60107421875,False,False,-1539.9501953125,0.9323887506739541,1605.42578125,-0.010773990107132562,45.0
67,2022-08-27,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776.0,20260.01953125,5,0.010894134498510274,450.251953125,847.8896484375,848.8612351190476,20965.15390625,22619.83046875,21301.5150390625,22383.2543359375,21236.587890625,22776.5380859375,False,False,-1654.676562499997,0.9268484100804387,450.251953125,-0.02120194476955806,39.0
68,2022-08-28,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591.0,20041.73828125,6,0.02116760435863526,522.240234375,830.2886439732143,851.6130022321429,20582.89921875,22410.196875,20941.92265625,22343.746484375,20965.15390625,22619.83046875,False,False,-1827.2976562500007,0.9184613296151598,522.240234375,0.03472427641744282,67.0
69,2022-08-29,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078.0,19616.814453125,0,-0.03481185176599845,756.677734375,791.7788783482143,838.7024739583334,20363.494140625,22266.8806640625,20883.966796875,22332.4973828125,20582.89921875,22410.196875,False,False,-1903.3865234375007,0.9145193908318977,756.677734375,-0.02469138297128151,38.0
70,2022-08-30,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283.0,20297.994140625,1,0.024721037624860612,925.00390625,822.4994419642857,839.1019345238095,20002.675,22059.33896484375,20747.0416015625,22329.022421875,20363.494140625,22266.8806640625,False,False,-2056.663964843752,0.906766745453185,925.00390625,0.012777568511970146,56.0
71,2022-08-31,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872.0,19796.80859375,2,-0.01263570312899203,624.181640625,783.9620535714286,804.2584635416666,19960.623828125,21863.95068359375,20598.605859375,22343.5394140625,20002.675,22059.33896484375,False,False,-1903.3268554687493,0.9129468007400435,621.408203125,0.003859245145793976,52.0
72,2022-09-01,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010.0,20049.763671875,3,-0.0038224775237912477,544.421875,795.2614397321429,786.2960379464286,19977.704296875,21650.166796875,20471.4291015625,22341.8407421875,19960.623828125,21863.95068359375,False,False,-1672.4625000000015,0.9227505951482367,544.421875,-0.00781875297425662,46.0
73,2022-09-02,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928.0,20127.140625,4,0.0077660846680432105,586.802734375,669.7141462053571,778.2723214285714,20048.295703125,21427.451953125,20315.5974609375,22329.8377734375,19977.704296875,21650.166796875,False,False,-1379.15625,0.935636012484496,586.802734375,-0.006894600364241931,47.0
74,2022-09-03,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457.0,19969.771484375,5,0.006891977853969526,338.654296875,658.6125837053571,769.9255952380952,19955.114453125,21203.0896484375,20159.304296875,22309.75296875,20048.295703125,21427.451953125,False,False,-1247.9751953125015,0.9411418233849487,338.654296875,0.007796708085036984,54.0
75,2022-09-04,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652.0,19832.087890625,6,-0.007777255280437453,362.873046875,644.1286272321429,750.6026785714286,19993.0953125,20995.57666015625,19997.88515625,22285.6808984375,19955.114453125,21203.0896484375,False,False,-1002.4813476562485,0.9522527357127237,362.873046875,-0.008722884940063208,46.0
76,2022-09-05,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025.0,19986.712890625,0,0.008825845737747527,358.11328125,627.2126116071429,705.9502418154761,19945.616796875,20792.0306640625,19953.1203125,22266.3414453125,19993.0953125,20995.57666015625,False,False,-846.4138671874971,0.9592914284870472,358.11328125,-0.04919669232863699,25.0
77,2022-09-06,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910.0,19812.37109375,1,0.04945354019912927,1355.09765625,674.6435546875,746.9112723214286,19687.722265625,20567.11416015625,19832.71328125,22193.381015625,19945.616796875,20792.0306640625,False,False,-879.3918945312471,0.9572428155120151,1355.09765625,0.024029314602577987,62.0
78,2022-09-07,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134.0,18837.66796875,2,-0.024028465216932398,782.705078125,688.5460379464286,728.7684151785714,19551.8328125,20370.99345703125,19800.0642578125,22111.398828125,19687.722265625,20567.11416015625,False,False,-819.16064453125,0.9597878892721107,782.705078125,0.002048164933723452,51.0
79,2022-09-08,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850.0,19290.32421875,3,-0.002068050767229116,340.63671875,682.36328125,726.5972842261905,19451.38203125,20293.60751953125,19703.2482421875,22033.360859375,19551.8328125,20370.99345703125,False,False,-842.2254882812522,0.9584979906864433,340.63671875,0.10612188190716766,100.0
80,2022-09-09,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171.0,19329.833984375,4,-0.10621879044560191,2128.447265625,719.7219587053571,716.3107328869048,19730.269921875,20304.362109375,19861.6826171875,21997.691328125,19451.38203125,20293.60751953125,False,False,-574.0921875000022,0.9717256723256068,2128.447265625,0.014002365912589122,57.0
81,2022-09-10,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894.0,21381.15234375,5,-0.014203499157010717,591.552734375,729.8148716517857,720.9524739583334,20103.903515625,20311.6830078125,20024.76015625,21977.0025390625,19730.269921875,20304.362109375,False,False,-207.77949218749927,0.9897704443246982,591.552734375,0.004092001431295131,52.0
82,2022-09-11,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963.0,21680.5390625,6,-0.004184455143307566,363.607421875,718.4839564732143,711.3314732142857,20690.22109375,20330.200390625,20188.9716796875,21963.0780859375,20103.903515625,20311.6830078125,True,False,360.0207031249993,1.0177086647552682,363.607421875,0.027616624254801717,64.0
83,2022-09-12,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965.0,21769.255859375,0,-0.027574491876957374,835.28515625,724.0987723214286,722.776599702381,21306.24609375,20372.31845703125,20429.039453125,21958.3037890625,20690.22109375,20330.200390625,False,False,933.9276367187485,1.045842972594826,835.28515625,-0.09270006906083378,4.0
84,2022-09-13,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622.0,22370.44921875,1,0.09274189253581962,2611.150390625,844.5378069196429,814.2092633928571,21499.620703125,20317.40283203125,20475.5013671875,21937.00390625,21306.24609375,20372.31845703125,False,False,1182.2178710937515,1.0581874504761963,2611.150390625,-0.002740207434357136,49.0
85,2022-09-14,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889.0,20296.70703125,2,-0.002800911742928438,673.8046875,848.0823102678571,818.2918526785714,21271.608203125,20249.412109375,20500.9390625,21917.030625,21499.620703125,20317.40283203125,False,False,1022.1960937500007,1.050480284969693,673.8046875,-0.026672422800232895,37.0
86,2022-09-15,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503.0,20241.08984375,3,0.026730085877608487,681.431640625,857.8687220982143,830.3983444940476,20875.742578125,20221.4716796875,20489.823046875,21852.4438671875,21271.608203125,20249.412109375,False,False,654.2708984374985,1.0323552562741867,681.431640625,0.0036227746152976796,52.0
87,2022-09-16,19772.583984375,19870.62890625,19400.076171875,19704.005859375,30123362273.0,19701.2109375,4,-0.003480415377940578,470.552734375,849.5651506696429,776.3567708333334,20476.408203125,20208.01396484375,20583.3146484375,21771.0178125,20875.742578125,20221.4716796875,False,False,268.3942382812493,1.0132815742679206,470.552734375,0.01795375798026841,59.0
88,2022-09-17,20127.576171875,20162.53125,19777.033203125,19777.033203125,24957448100.0,19772.583984375,5,-0.017724749973854023,389.947265625,853.2289341517857,773.485119047619,20027.83359375,20233.55205078125,20667.03984375,21697.4766796875,20476.408203125,20208.01396484375,False,True,-205.71845703124927,0.9898328056035368,385.498046875,-0.03517911478528709,32.0
89,2022-09-18,19419.505859375,20127.234375,19387.4921875,20127.234375,31254779144.0,20127.576171875,6,0.03516273038008979,740.083984375,880.1725725446429,783.858630952381,19852.393359375,20189.62763671875,20676.00703125,21612.74265625,20027.83359375,20233.55205078125,False,False,-337.23427734374854,0.9832966569066176,739.7421875,0.006417415961943065,53.0
90,2022-09-19,19544.12890625,19639.48046875,18390.318359375,19418.572265625,40177002624.0,19419.505859375,0,-0.00646580185749608,1249.162109375,943.8189174107143,807.3102678571429,19713.001171875,20176.99365234375,20492.3046875,21536.8873046875,19852.393359375,20189.62763671875,False,False,-463.9924804687507,0.9770038843019186,1249.162109375,-0.03342895694578995,33.0
91,2022-09-20,18890.7890625,19602.45703125,18813.455078125,19545.591796875,36791346508.0,19544.12890625,1,0.03350129999541337,789.001953125,903.3835100446429,800.833984375,19550.916796875,20119.044921875,20213.3296875,21448.4191015625,19713.001171875,20176.99365234375,False,False,-568.1281249999993,0.9717616752084347,789.001953125,-0.018177571658806933,41.0
92,2022-09-21,18547.400390625,19674.630859375,18290.314453125,18891.283203125,46363793975.0,18890.7890625,2,0.01820325325720144,1384.31640625,946.3557477678571,837.0308779761905,19305.880078125,20040.05791015625,19891.144140625,21359.804765625,19550.916796875,20119.044921875,False,False,-734.1778320312515,0.9633644855058442,1384.31640625,0.04669928789927918,73.0
93,2022-09-22,19413.55078125,19456.91015625,18415.591796875,18534.650390625,41135767926.0,18547.400390625,3,-0.04741931312983147,1041.318359375,996.4044363839286,860.692615327381,19163.075,20012.246875,19595.454296875,21291.145625,19305.880078125,20040.05791015625,False,False,-849.171875,0.9575673895937784,1041.318359375,-0.005970680514919005,47.0
94,2022-09-23,19297.638671875,19464.671875,18617.552734375,19412.400390625,38896078052.0,19413.55078125,4,0.005911773734350899,847.119140625,904.8809988839286,873.088634672619,19138.7015625,19985.5244140625,19495.5474609375,21224.4792578125,19163.075,20012.246875,False,False,-846.8228515625015,0.9576281895827238,847.119140625,-0.018687620763186395,41.0
95,2022-09-24,18937.01171875,19310.197265625,18861.974609375,19296.990234375,26149643168.0,19297.638671875,5,0.018654645685820297,448.22265625,894.6431361607143,878.3061755952381,19017.278125,19933.03935546875,19365.1396484375,21137.433203125,19138.7015625,19985.5244140625,False,False,-915.76123046875,0.9540581235938058,448.22265625,-0.007124358610731506,46.0
96,2022-09-25,18802.09765625,19134.732421875,18696.46875,18936.310546875,23359966112.0,18937.01171875,6,0.0070875945075345595,438.263671875,899.9757254464286,881.8962053571429,18999.53984375,19882.52568359375,19275.2283203125,21054.2495703125,19017.278125,19933.03935546875,False,False,-882.98583984375,0.9555898554391229,438.263671875,0.02236847326501344,61.0
97,2022-09-26,19222.671875,19274.873046875,18721.28515625,18803.900390625,44148798321.0,18802.09765625,0,-0.0222704585578312,553.587890625,879.8544921875,891.2045200892857,19134.594140625,19901.77587890625,19220.237109375,20975.1851953125,18999.53984375,19882.52568359375,False,False,-767.1817382812515,0.9614515939206018,553.587890625,-0.005832956039052193,47.0
98,2022-09-27,19110.546875,20338.455078125,18915.66796875,19221.83984375,58571439619.0,19222.671875,1,0.0057899227989971535,1422.787109375,794.9714006696429,894.4278273809524,19073.993359375,19892.78701171875,19118.5341796875,20881.20640625,19134.594140625,19901.77587890625,False,False,-818.7936523437493,0.9588396712908351,1422.787109375,0.01654446783721358,58.0
99,2022-09-28,19426.720703125,19688.34375,18553.296875,19104.62109375,53071298734.0,19110.546875,2,-0.01685977480497499,1135.046875,827.9172712053571,911.2060081845239,19099.809765625,19897.63134765625,19119.2556640625,20806.454453125,19073.993359375,19892.78701171875,False,False,-797.8215820312507,0.9599036906407844,1135.046875,0.00753241271963421,54.0
100,2022-09-29,19573.05078125,19589.265625,18924.353515625,19427.779296875,41037843771.0,19426.720703125,3,-0.00747751362392547,664.912109375,826.7373046875,926.647693452381,19227.017578125,19807.22626953125,19122.1478515625,20718.9626171875,19099.809765625,19897.63134765625,False,False,-580.2086914062493,0.9707072215205234,664.912109375,-0.007217153847335932,46.0
101,2022-09-30,19431.7890625,20109.849609375,19265.662109375,19573.431640625,43975248085.0,19573.05078125,4,0.007236471392733115,844.1875,853.4255022321429,865.4924665178571,19352.955859375,19694.78876953125,19176.2478515625,20628.4478125,19227.017578125,19807.22626953125,False,False,-341.83291015624854,0.9826434843167712,844.1875,-0.0061596674907297925,47.0
102,2022-10-01,19312.095703125,19471.154296875,19231.08203125,19431.10546875,18719537670.0,19431.7890625,5,0.006124703806296404,240.072265625,842.7201450892857,848.7553013392857,19370.840625,19571.93076171875,19252.7173828125,20526.633359375,19352.955859375,19694.78876953125,False,False,-201.09013671875073,0.9897255851164123,240.072265625,-0.013876706359042913,43.0
103,2022-10-02,19044.107421875,19370.30859375,18970.62109375,19311.849609375,20765955327.0,19312.095703125,6,0.013864140044360313,399.6875,818.4061104910714,850.473400297619,19357.552734375,19405.613671875,19215.773046875,20419.034140625,19370.840625,19571.93076171875,False,False,-48.060937499998545,0.9975233487426551,399.6875,0.030427924155919703,65.0
104,2022-10-03,19623.580078125,19653.54296875,19025.2265625,19044.068359375,30484729489.0,19044.107421875,0,-0.03043003773218018,628.31640625,774.0599888392857,840.6177455357143,19396.924609375,19371.95732421875,19248.3671875,20325.1190625,19357.552734375,19405.613671875,True,False,24.96728515625,1.0012888364731753,628.31640625,0.03634727552441344,68.0
105,2022-10-04,20336.84375,20380.34375,19523.83984375,19623.583984375,35887278685.0,19623.580078125,1,-0.03634706923021416,856.50390625,778.8815569196429,757.0631510416666,19549.683203125,19376.74501953125,19388.350390625,20249.116484375,19396.924609375,19371.95732421875,False,False,172.9381835937529,1.0089250378956547,856.50390625,-0.008660486125090084,46.0
106,2022-10-05,20160.716796875,20343.748046875,19801.80078125,20335.900390625,33223790572.0,20336.84375,2,0.008614499008401956,541.947265625,718.7123325892857,750.7842261904761,19695.46875,19399.7203125,19524.2123046875,20174.665,19549.683203125,19376.74501953125,False,False,295.74843749999854,1.0152449846047231,541.947265625,-0.010181852141875149,45.0
107,2022-10-06,19955.443359375,20408.392578125,19900.087890625,20161.0390625,34711412966.0,20160.716796875,3,0.01019767396351177,508.3046875,680.6399274553571,742.5400855654761,19824.13828125,19408.86328125,19597.489453125,20107.05390625,19695.46875,19399.7203125,False,False,415.27500000000146,1.021396152571242,508.3046875,-0.020475303035953046,40.0
108,2022-10-07,19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390.0,19955.443359375,4,0.02057911955742019,645.29296875,666.2237723214286,750.8610491071429,19924.68671875,19379.826953125,19641.1197265625,20033.7361328125,19824.13828125,19408.86328125,False,False,544.8597656249985,1.02811479003104,645.29296875,-0.006665076603316931,47.0
109,2022-10-08,19416.568359375,19601.6953125,19299.4140625,19546.328125,16437423167.0,19546.849609375,5,0.006638575020084495,302.28125,655.7993861607143,746.6864769345239,19883.284375,19379.680078125,19640.1044921875,20004.5164453125,19924.68671875,19379.826953125,False,False,503.6042968750007,1.0259862028085516,302.28125,0.0015377290838617108,51.0
110,2022-10-09,19446.42578125,19542.5390625,19349.259765625,19417.478515625,16837262532.0,19416.568359375,6,-0.0014907839656784737,193.279296875,638.3005022321429,720.6481584821429,19705.20078125,19374.794921875,19627.4419921875,19970.12375,19883.284375,19379.680078125,False,False,330.40585937500146,1.0170533861497526,193.279296875,-0.015681103030461295,42.0
111,2022-10-10,19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774.0,19446.42578125,0,0.015680608723992663,412.48828125,628.2219587053571,680.8065476190476,19501.354296875,19387.3296875,19598.4115234375,19922.271015625,19705.20078125,19374.794921875,False,False,114.02460937499927,1.0058813983778547,412.48828125,-0.0047052989457616184,48.0
112,2022-10-11,19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910.0,19141.484375,1,0.00457610278750196,316.357421875,549.1912667410714,658.2996651785714,19320.54921875,19412.53056640625,19572.34375,19875.3212109375,19501.354296875,19387.3296875,False,True,-91.98134765625218,0.995261753878939,316.357421875,0.00556532557964538,53.0
113,2022-10-12,19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846.0,19051.41796875,2,-0.005500486675745813,173.44140625,480.50516183035717,600.6389508928571,19242.668359375,19399.72529296875,19583.6775390625,19827.908359375,19320.54921875,19412.53056640625,False,False,-157.05693359375073,0.9919041671352596,173.44140625,0.011768739552548311,56.0
114,2022-10-13,19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004.0,19157.4453125,3,-0.011794012193874883,1133.505859375,513.9761439732143,605.0288318452381,19235.935546875,19403.98857421875,19559.6099609375,19787.6660546875,19242.668359375,19399.72529296875,False,False,-168.05302734375073,0.991339253437459,1133.505859375,-0.01017639275589888,45.0
115,2022-10-14,19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727.0,19382.904296875,4,0.010157441809167545,773.73828125,508.94405691964283,601.5345052083334,19183.781640625,19416.42080078125,19444.4912109375,19739.36109375,19235.935546875,19403.98857421875,False,False,-232.63916015625,0.9880184323082404,773.73828125,-0.006151547950047317,47.0
116,2022-10-15,19067.634765625,19212.541015625,19019.25,19185.4375,16192235532.0,19185.65625,5,0.006140216212166129,193.291015625,505.6025390625,589.3949032738095,19169.01171875,19429.69765625,19335.1830078125,19715.5133984375,19183.781640625,19416.42080078125,False,False,-260.68593749999854,0.9865831191966005,193.291015625,0.010513049302600764,55.0
117,2022-10-16,19268.09375,19389.603515625,19068.9140625,19068.9140625,17988916650.0,19067.634765625,6,-0.010445255920036742,321.96875,500.0511997767857,583.8570498511905,19212.346875,19431.96875,19266.448046875,19700.0405078125,19169.01171875,19429.69765625,False,False,-219.62187500000073,0.988697909212107,320.689453125,0.014670058500208407,57.0
118,2022-10-17,19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998.0,19268.09375,0,-0.01464537442790556,462.46875,488.20493861607144,579.5180431547619,19291.009375,19453.979296875,19266.8388671875,19698.719375,19212.346875,19431.96875,False,False,-162.96992187499927,0.9916227976092696,462.46875,-0.011065647631146012,44.0
119,2022-10-18,19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344.0,19550.7578125,1,0.011050926992931654,522.224609375,464.32784598214283,536.6341145833334,19281.31171875,19449.3640625,19258.6236328125,19679.4478125,19291.009375,19453.979296875,False,False,-168.05234375000146,0.9913594941608389,522.224609375,-0.010079479991405384,45.0
120,2022-10-19,19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184.0,19334.416015625,2,0.010110778951817327,220.728515625,441.38364955357144,493.0951450892857,19272.0875,19427.68828125,19227.9345703125,19666.30234375,19281.31171875,19449.3640625,False,False,-155.60078124999927,0.9919907721908339,220.728515625,-0.00448260217265432,48.0
121,2022-10-20,19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420.0,19139.53515625,3,0.0044072172839254185,343.740234375,429.62904575892856,477.8012462797619,19269.30859375,19408.78583984375,19219.16015625,19646.381875,19272.0875,19427.68828125,False,False,-139.47724609374927,0.9928137057493096,343.740234375,0.006231244583192174,53.0
122,2022-10-21,19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866.0,19053.740234375,4,-0.006259610219738315,466.4140625,416.8519810267857,459.8120349702381,19250.18359375,19401.8044921875,19231.265234375,19627.2884375,19269.30859375,19408.78583984375,False,False,-151.62089843750073,0.9921852166638132,466.4140625,0.0018631248583988434,51.0
123,2022-10-22,19208.189453125,19248.068359375,19132.244140625,19172.380859375,16104440957.0,19172.46875,5,-0.0018677176305148427,115.82421875,403.5336216517857,453.8954613095238,19181.669921875,19410.00859375,19236.3396484375,19612.056796875,19250.18359375,19401.8044921875,False,False,-228.33867187500073,0.9882360344781854,115.82421875,0.01868048835371225,59.0
124,2022-10-23,19567.0078125,19646.65234375,19124.197265625,19207.734375,22128794335.0,19208.189453125,6,-0.018704623381694385,522.455078125,427.04617745535717,459.7415364583333,19228.18828125,19407.17998046875,19254.75,19606.7551953125,19181.669921875,19410.00859375,False,False,-178.99169921875,0.9907770371893863,522.455078125,-0.011316781236911462,44.0
125,2022-10-24,19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805.0,19567.0078125,0,0.011355267920043103,382.80078125,424.92564174107144,448.0503162202381,19269.395703125,19357.61640625,19270.7416015625,19593.9323828125,19228.18828125,19407.17998046875,False,False,-88.220703125,0.9954425843929567,382.80078125,0.03878330120960939,69.0
126,2022-10-25,20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910.0,19345.572265625,1,-0.03881591846715604,1086.96484375,479.96902901785717,459.02464657738096,19477.819140625,19354.3734375,19373.5638671875,19599.602109375,19269.395703125,19357.61640625,True,False,123.44570312500218,1.0063781813202912,1086.96484375,0.03356831063305083,67.0
127,2022-10-26,20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537.0,20095.857421875,2,-0.03375458396214723,862.017578125,529.1530412946429,474.2660900297619,19797.413671875,19395.12333984375,19523.7986328125,19638.257578125,19477.819140625,19354.3734375,False,False,402.2903320312507,1.0207418290145553,862.017578125,-0.02333149591150134,38.0
